user_id,business_id,text,date,compliment_count
pV-zk27LoaY3sQiSr9kImg,t9RaK9hkNX5B4C1TRVOLOQ,Actually I have found Tucson Electric Power to be very responsive. If I have a question I can get it answered quickly. They have a policy of good communication.,2015-09-26 15:33:03,0
lMY8NBPyzlPbbu-KBYfD9A,4uZUHjSonatwt-02yqJp6w,Free wi-fi,2016-01-15 17:00:25,0
Od2Ev0b92eKrciDJIRVNpQ,HuDNHqKv9n1mWpe4BqCnwA,"Best lunch special in Roxborough $6 for a cheesesteak, fries and a can of soda",2014-08-25 01:37:41,0
5bJyywvyhRB92DyJXDRipw,4-vRC6g1LOXyXXe4EfxBwg,"Wings, wings, wings.",2013-01-09 00:51:36,0
-Tg5YTEMbnYw3fQN99xKCQ,4-vRC6g1LOXyXXe4EfxBwg,The best chicken wings in town,2011-03-09 21:40:44,0
xWdShPbnLZx7zTUbYVaWhA,eRmBhrm5GlqAD2ugySkE8A,Perfect fast spot to make a key copy! 5 mins or less!,2016-10-31 18:36:18,0
JCN3xZ7BIDB6bwtLJcF8LQ,8-j10_I745ITrczbkfD-Pw,"Super tasty, great service!",2016-11-10 19:51:53,0
nT8eqcUUpgfzASqe8ITFQw,TLHXESckY-p2Zi5byT-4LQ,Their Mushroom near the door is a Pokestop!,2016-08-21 00:32:37,0
b_6RAjLot-sGZit_fwOAzg,5Md0YaxD5HiOoBmsnmIu7A,New to the area and had food from here twice ! Loved the burger and curly fries!,2014-11-30 23:22:37,0
Am_G2m0pwVrEg9AoUp5tow,Zr3CwG-1zbXlktQoHjgIOQ,"No food is available to order, however, food trucks do pull up sometimes!",2014-11-29 19:38:06,0
x1QLCwZGFAjxRRw4EHc3-g,-kqjc8DxxRac4cz2qTKCLw,$5 movies before 5:30 PM every day!,2015-04-05 11:51:29,0
p3AFiraw3O2YuJmPOOZk0g,7zKktyerG21XszoaaH_MkA,Great thin crust pizza. Good sauce and dough. Best pizza I've had here in st Pete,2021-02-15 22:52:20,0
5Y5KbsI5buMcNh2hTFaRpA,rDg7qsQwE55xxJiU65_N7A,Tidbits party,2011-11-04 00:12:40,0
lGRJiIUCssSk1RsFTl9QEA,8-j10_I745ITrczbkfD-Pw,"Horrible experience, cold tasteless food and subpar etiquette",2014-11-14 19:12:57,0
au5q4qYg2yFc9Axt44USHw,MAIfD4kJDCydgoD1l2b_vw,Nice place to get a drink. I loved trying their champagne flight. Fast service too.,2018-08-01 20:16:21,0
es23BNeeHMyvmJWH6iZLSg,I1OxClAOgTM2vPTSVaP7sA,Good chicken wings and the rum runner was perfect,2014-09-26 00:34:01,0
3QnoTcrxuafMCoTzW_AH7A,0FMOvA2Noq-gieWfnXB7aQ,"Opens to the public Feb 11th! 
Sneak preview Jan 19-25th!! 
Bring your invitation & don't forget to reserve your time slot!

They do have a garage- enter on Darien 
surface parking-10th Street",2021-01-21 18:16:58,0
3QnoTcrxuafMCoTzW_AH7A,0FMOvA2Noq-gieWfnXB7aQ,"Opens to the public Feb 11th! 
Sneak preview Jan 19-25th!! 
Bring your invitation & don't forget to reserve your time slot!

They do have a garage- enter on Darien 
surface parking-10th Street 

Download the app to earn member credits! 

Table games as well as online.",2021-01-21 18:15:30,0
IdZkKL0NLgx336-MeLJf3A,ERcalPMv_YqsVAbrByhrGA,Free cupcake Fridays with a follow on instagram,2016-03-18 16:49:53,0
byiQoMnnMkohZTdPty2jDw,3AH2tDP2UKaLiqGWaza5yQ,Gup's chowder is amazing! The lunch specials are perfectly portioned and priced. Save room for dessert!,2015-07-30 17:48:50,0
m-cM4C61m6d3iusOS9X1pA,bwgK5d9oT2sUcvyBOsTREQ,They don't take reservations if the party is under 5!,2018-07-02 22:12:41,0
Wjia69bHEb7xeWMlxWNPGA,Mgcgy5ZCZvwzggV5xausug,"Have the wings. Trust me, just have them.",2017-05-21 18:01:23,0
WSKfvz58MN9jrnnE3rxJFQ,UrSj-PThC681ei_iIAAwMA,If you like spicy try the Mt St Helen Zingers with a side of Mango Habanero sauce.,2017-10-21 17:53:05,0
qhr2HNHAm8deY7-c86sM0Q,yb2vAoH3E-R11yWmnT570w,Try the veggie taco. Simply amazing.,2017-07-21 20:18:25,0
0xZwJbeXr6U1J4cEAclVrQ,lYQKK4KG7z4jMqMBVVfTNg,"Always great, savory, authentic Mexican food!!!",2014-12-14 21:28:35,0
ECueDb0VR1mmnpaPd6DEgw,iBnj2wBO5-3moZ7corhp-w,"Good service, love Cameron and Anisa",2014-04-28 08:05:00,0
0olssiUH8NXpfOb5si5Jxw,EI-7c_Zpd9HhBiVywzkIBQ,There pancakes are international!,2013-02-19 01:45:27,0
Zn8tgekH0oCfyk4SUtygoA,XAxKz5Qan8qW2SUlTlKtog,"There is very nice boardwalk along the short with plenty of birds, fish, and critters",2016-09-10 00:40:35,0
Zn8tgekH0oCfyk4SUtygoA,4PMuNCj_Ak6IenkKB-N9yw,Business sold and now called Designer Cakes and Desserts,2016-09-10 00:54:50,0
rlG1sLt1SM_0lmAasBOYEg,wVrJOXjRrPKIfZbNnrl3ow,Eggplant parm still da bomb.   Love Pizza D,2019-12-08 04:22:28,0
VPjsXy_9OiqGFIfQUTXGrg,71auHh4HQ4U-MFdaajahhQ,Always packed on a Friday night!,2014-11-22 01:24:31,0
lup_mAywBsbLOUflBT02ag,ZUp2DI8r1ro5iY3ldR6x6w,love love lovvvve!,2017-11-07 04:02:35,0
A4YsDUocwpqCjtaMS32R6g,3fOFPhFMwtdtFBSB4om2vQ,Pool classes are crowded. They need to have more classes in the pool. In the mornings.,2018-09-04 15:07:20,0
m4m8YBEDo5qJafW3qSei4A,xNd_x23g7wiGAjmm5HXfPA,Machaca breakfast burrito ftw!,2012-07-22 19:57:35,0
iqli1JO6WoNmRpb2FUKAZw,O_l8AIlR2RJvNPq4CDMbtQ,"Great music, good vibes!",2021-10-15 05:08:22,0
rhoYpRGBpyVeNngJgIzy3g,_jSwNcYD0wrmFlgo4-KY9g,You can now enroll TSA precheck here. They also offer passport photos,2018-11-25 19:34:47,0
rlG1sLt1SM_0lmAasBOYEg,BuQGsltd3B4L_HRCP2jpTQ,11.95 for a turkey dinner on a Thursday. Yes please!,2018-07-26 19:55:25,0
5BUo34JwcKyBd7OzbuKuIQ,9zlIJ7Q5W4AENjpGgaNSsQ,Wings rock as does the deep dish!,2014-11-16 02:52:36,0
TpTOtdDwMOD_MF1Tc1G8SA,fVRnz0q3qMvEzHrH_blSKg,"Provel cheese , grilled peppers, and a pretzel bun. Damn.",2011-10-21 17:21:32,0
pYx9GIblRMjgRLUHvwQvbw,sikefl5Nj00MNQ1OUyCEcg,Officially a regular.  Now to test out those flat-grilled burgers.,2012-12-06 21:31:02,0
hCBKnwAKN0hcu6OTzuCAEw,y_DL1xHBy4akrtowidfo-w,only con: gotta bring ur own magazine if u want entertainment,2013-06-04 20:24:41,0
g3cYRU_hNKMOlB-gcrlGjQ,dL0GYNilzv_esQ6GD5Vcqw,has a no fee atm.,2013-05-22 11:40:50,0
wGSyWECCQkAfFtZryEWvgw,kZ1q0K13tFYG_ZJrVvsJHA,"Chef special. Get the soup dumpling, bbq pork bun, sea bass and ice cream",2016-01-18 01:17:13,0
v-RKjKGm5k7_TRX0sq_4_w,1Ye_elsSB-XjKgWAHDwPbw,"Good food,bargains..love the karaoke thursdays,only prob very very young staff",2010-09-06 21:52:57,0
2mehWDiaP-8CcZRtLGlYIA,-kqjc8DxxRac4cz2qTKCLw,Hangover 2,2011-05-28 23:33:06,0
MFLkEU3uCIMpostqyjGqWw,xNd_x23g7wiGAjmm5HXfPA,"The staff are very great, and they mil dicount",2017-12-16 19:14:17,0
G-l9ihg3sRAiGTuZLDmJTQ,c-y_ORtoUTFDBXXRVqUehQ,Open dining room. They offer complimentary sparkling or still water.,2014-05-27 23:55:06,0
TeT2GjZsKuKJNaCS1v2oiA,rDg7qsQwE55xxJiU65_N7A,Service was good. Atmosphere was great. Food tasted good but WAY over priced.,2015-05-10 03:25:17,0
yNEuxv_oq2w2bVkMy7Gz6A,P4FbQGEWTp73MXjG1N-e_g,Anything is good here. I mean everything.,2014-05-25 00:18:59,0
NFeNXGbZWRCe6qMEppNdRw,Zr3CwG-1zbXlktQoHjgIOQ,Prices,2016-12-10 20:51:08,0
jMUP_N1YgmnobN09ZjGtsw,Z-QsbR4z-ZX4O2vh6alg1Q,Champs fried chicken is inside fool!!!!!,2017-08-09 20:00:30,0
MfRZLLjL6gwiG2USIjIJtg,8wjRidyw7pqepAf5MncA-g,Kind of rude. But you're not allowed to be seated unless your entire party is present.,2018-08-14 17:50:16,0
JsmxNqjfPN_4RT7CpauUHw,5Md0YaxD5HiOoBmsnmIu7A,Never again,2012-05-30 17:08:46,0
UMRDYIGXynlNsFrfovnhyw,kZ1q0K13tFYG_ZJrVvsJHA,this place!,2011-07-01 00:23:57,0
WwulXySQN8t2hwqH_yWurA,1rqlBw0g9KzUCENbDs9QCQ,They need the most volunteers Jan-May. Grab your friends and sign up to make a meal! It's fun and helpful!,2018-04-28 17:54:23,0
ENpitPjocbMn5SmEafPp5Q,kZ1q0K13tFYG_ZJrVvsJHA,Best Food / Happy Hour in Philadelphia !!!,2015-03-17 00:33:40,0
lUO6ba9f952pc-wlIpnpVA,tnkBdiiMcBXe9jutifP4sw,"Soft opening party was Saturday, 4/3/21. Grand opening hasn't been announced yet but their Instagram is updated regularly.",2021-04-04 21:02:50,1
HyUJfb7w4eP1w33_CsX5og,Qt_gJJ0BmFB1lwfp1XS-sw,When going to Samuelson for fresh sushi grade fish you have to get there at 3:30 - 4 a.m. that's when everything's usually happening there and Hopkins always has fresh sushi grade fish,2017-11-01 12:05:11,0
FDCW7urJSlMPt1iyFABoEg,jW63U-oCMlVoNZarheItpA,Their shakes are the best.. My favorite is the strawberry :) the burgers are very fattening & heavy though..,2011-11-15 02:13:05,0
wqnvRT0p0qMYz465WTxHzw,QENmoWh-mSKD8cBaK8lYhw,Good place to watch a game on Sunday.  Their wings are pretty good.,2014-10-13 00:57:08,0
t3TKOC88EAPsqbR5rYXqPg,yb2vAoH3E-R11yWmnT570w,Try the shredded chicken tacos... They are delicious. This is very authentic and simple mexican place; we are very happy.,2013-03-12 17:01:23,0
Ye-9S8f2dt41UBfy4lXffA,t5j8rPQEBqXZNiKgRS682g,Wow! This place takes me back to the old days when a hardware store had EVERYTHING you needed to do any project!,2011-03-26 20:00:06,0
HJqgI2JJ9cLO4tQVXPlC0w,Jn_F3hYqknRTepCg6om04Q,Get the grilled fish tacos!,2015-06-02 22:00:28,0
G0Mu95b3NXx3EO7gw6B1Zw,BAaU9XVWHtSYU16BxdZERw,Cash only...gluten free Stella Cider,2014-02-24 23:52:12,0
uuPVaWIrtyzrwZ813kpn4g,EzrG51vVwwaIrFt8Q5o2Gg,Gave me a stomach ache....:(,2016-10-22 00:10:35,0
503pF5lfjgRPBtFDvTdGRg,9oqfX2xNsEjn_uDyryVhKg,Don't go here. Save the money and go to Studio Element or some other place. Much more worth the money and they will treat you better!,2018-08-08 03:14:59,0
yNxPF-70QbZJA7Os7X3Y1A,yb2vAoH3E-R11yWmnT570w,One word: corporate.,2014-11-15 01:10:06,0
PCMZdy8GFBochky6NwhDKg,QvYF2zTresO_yERFM0xmJg,Appointments go quickly. Make sure you use styleseat.com to book your appointment and you will be guaranteed a spot!,2016-01-31 10:15:34,0
6JsEeA-Z-nWl3awrR6n9ZA,gOKpm9Z4tgzQ4SLhYGwaTw,"Leashed, well-behaved doggies welcome!",2018-07-22 19:00:52,0
_gdvMOSn8jiZ4wAQQACPdQ,iBnj2wBO5-3moZ7corhp-w,Unfortunately the old fashions are no longer included in happy hour :(,2015-10-01 22:57:56,0
wu8Qh6QzgdoFuXux59p8QA,nX-8oJQFZGVyLvjDCFAzXw,"Lots of regulars on the night I stopped by, great sign for a local place",2011-09-23 00:02:47,0
GcdYgbaF75vj7RO6EZhPOQ,Zr3CwG-1zbXlktQoHjgIOQ,25 cents to play skeeball!,2014-11-30 02:29:40,0
0cIIEL3S6kuoXjplebstZw,yb2vAoH3E-R11yWmnT570w,Order the items the way they are meant to be eaten unless you are allergic to a particular ingredient,2019-08-17 04:00:37,0
s34YzoiIo4l-6lqBOy0R0Q,jJl7KP35tBPmfN-k5FHNLw,Yeah boy,2012-01-25 20:11:00,0
Oq32Gfr7a55ZuAdCl8w8oQ,71auHh4HQ4U-MFdaajahhQ,Health score 96 7/8/11,2011-07-09 01:31:13,0
7v1QP-z1tgrxOapQLYlm8A,xNd_x23g7wiGAjmm5HXfPA,Green chili pork stew is perfect for this weather!,2012-12-21 01:49:01,0
IBrNv0MPKK15jVnqS1XkLw,9DpxwJNw-9ct0JOCYbS18Q,These guys are dishonest and overcharge.  They made me fight to get the Costco discount and charged $200 for a battery change!!,2019-12-10 00:48:00,0
jzzfU-RLmj_00HOGi5Ky-w,c-y_ORtoUTFDBXXRVqUehQ,Drink and food - what more is there?,2015-04-28 00:52:15,0
S2R1D2Igo9RVx3DfS6nwbg,rWt749LSFT4KBLZoclAr0A,"They seem to have stopped carrying typical cases of Korean ramyun bags, favoring bowls. Other store still has both.",2013-07-04 06:08:22,0
Ttn1RtATzZBtWsx6MoPGqQ,zXgksmhdzgL4Xx5FylbP3w,Check their cask beers first!,2016-06-09 00:16:07,0
dnG_Yoim4cLMVEpjoiH3oQ,iBnj2wBO5-3moZ7corhp-w,"I believe the front desk person could have said "" Let me check if I have any rooms open so you could have a walk about. 
The sever should have said . Let me go back to the bar and check with the barkeep",2016-08-05 08:33:27,0
R_ge--Kz3jRuJ_dQmyTgHg,8wjRidyw7pqepAf5MncA-g,The ginger vinegar on the tables is used to help cut the fatty taste from your broth.,2018-04-20 14:56:03,0
nQpgkgFfZSPZNtvA1jjRZg,O888TgG49aEsY7DsgZrckg,The garlic Parmesan wings are awesome!,2017-04-23 21:42:51,0
Lbp_SKXk4qlg2h5AA0p__w,Ux4a4nH0Tq1CFvPr7rC05Q,Avoid Henson at all cost. He is a very irresponsible finance rep and will mess up your paper work. He is also impossible to reach if you have a problem.,2015-08-22 22:51:21,0
Mtjg0qGICixL2u-RbI9KCg,ih7_XsrQMLi6twDB1TMUxw,This place has closed.,2019-12-31 00:34:55,0
rlEApmZAbUkn2JXkd6Bmvw,xNd_x23g7wiGAjmm5HXfPA,Great service. Awesome people. Amazing food! Love anything green chili!,2012-11-28 13:57:31,0
EBHJ4RStc_GUKRoEZfvXng,4uZUHjSonatwt-02yqJp6w,"Situated in a strip mall, but not the main strip part. In the secondary/outskirts building close to Olive.",2014-12-24 14:36:20,0
1F5wbSbtUBzxS8IsM7fWsA,9zlIJ7Q5W4AENjpGgaNSsQ,"Wednesdays are industry night - discounts for those in medical, food service, fire, police, and teaching fields",2017-04-13 02:17:00,1
0cIIEL3S6kuoXjplebstZw,yb2vAoH3E-R11yWmnT570w,Always try something new,2019-02-24 02:46:32,0
GL8qyHNUTpgJXW1N64b7UQ,vE8jdM9mi0UzRkogyfR8Ng,Wonderful selection of brand name gift cards,2014-09-23 13:17:53,0
73MRrt4TT5PUWkNwoOvhWA,kZ1q0K13tFYG_ZJrVvsJHA,Happy hour everyday ! From 4-7pm! Wooohooo,2017-01-24 02:46:54,0
7YXyZp00JU_PjSyLCDpITg,4uZUHjSonatwt-02yqJp6w,"Very dirty establishment, unfriendly service, tasteless food!",2018-09-03 23:29:24,0
0t-O5--DOfS55A620fO_GA,pvnv9XvTXwYBpfScd29rrQ,Using a groupon,2011-05-16 01:34:52,0
kt8CbpWq43U-GuCI0e-ZXA,wVrJOXjRrPKIfZbNnrl3ow,Try a cauliflower roll! Or the garlic knots-- ask for a side of marinara for dipping them in!,2013-07-22 03:35:34,0
y40A0QM9KI-NUrufUFtKog,UrSj-PThC681ei_iIAAwMA,Awesome!,2014-04-30 10:02:57,0
nlzuxf1Lwd02MdhnHdM8kg,yb2vAoH3E-R11yWmnT570w,Awesome as always!,2012-02-19 01:17:42,0
A4YsDUocwpqCjtaMS32R6g,3fOFPhFMwtdtFBSB4om2vQ,Weekends are less crowded,2016-09-17 22:10:38,0
Y_Aj3fX2JlJh9glH5LX6VA,9zlIJ7Q5W4AENjpGgaNSsQ,Wing night ends at 9:00 : (,2011-09-22 04:15:50,0
BLJrh7tiW8h02LH-jOXDfA,zXgksmhdzgL4Xx5FylbP3w,Good food...an fast service,2017-04-10 16:18:05,0
3L38ANdK969R4QpRVoJqtw,wTPu4C7FTdJNLu88_JJqeg,"Slow and known for indifferent service and incorrect orders.  At their new prices, I prefer other places.",2011-12-04 21:53:53,0
4dwFGklOPRts-Tz2CSQZ9A,Ux4a4nH0Tq1CFvPr7rC05Q,"Thanks Clayton, we love our new truck! Ask for him if you're wanting a Toyota.",2011-08-26 20:55:47,0
QfRT_kE-eYlzbxCO81xctQ,bHBy_57UlhOQN2YhZffo2A,here now yum yum,2012-08-23 22:30:41,0
fiAjw-KufRo3QPawxR6VOg,zHKm_ewctAxLokrGQpZewA,Come on Tuesdays for a free Pedi scrub and don't forget to ask about all the new great Opi colors they just got in.,2016-07-20 00:51:18,0
FlxdOqn4GZ47IGFDmLu49w,hHg-d0XdXlN3i9G6vd6_aA,Can't make up your mind? Try a trilogy and pick 3 options!,2012-08-14 16:29:16,0
yHtnsGAsz-WD92QHH0z3zg,L-VNs3YquPGKVsXl2Ze-Yg,Felt a little like cape cod in St. Louis! Great atmosphere and menu.,2017-05-06 13:21:35,0
Kgb1KdaTrRnGqQ4misL12w,SFEgfop7CqrQ5Dc8xOuayw,This wedding department is awesome. Best place to register!,2013-11-09 16:46:11,0
jpx_StWgnkrTwC_eIVAaPQ,yb2vAoH3E-R11yWmnT570w,Give them a try for breakfast! Soooo goood!,2013-03-09 13:25:12,0
M9k0BUcjH36YQrBklhg34A,IXRmEeHOjgXSMbD5eQlT9A,"Was suposed to meet friends there, but we left cuz of nasty smelling weirdos there. Prolly will not come back",2012-10-31 08:27:48,0
5Y5KbsI5buMcNh2hTFaRpA,rDg7qsQwE55xxJiU65_N7A,Nolan Malone's bridesmaid brunch ad the start of a very long day at the Hutton,2012-01-21 17:56:17,0
cZqR6gefC4HFYCrTZaQgLA,9zlIJ7Q5W4AENjpGgaNSsQ,The fried ravioli makes my heart skip a beat!,2012-09-30 02:46:56,0
JwpGFZIf5782bwOPgyrZzw,kZ1q0K13tFYG_ZJrVvsJHA,"This is a great restaurant, serving flavorful food and an attentive  staff!",2013-04-24 20:49:44,0
ucxPzgsXe-xYKE9rblmFQQ,ndZ7YKBQGUJJ8RnOX6ca4w,Great price and great food,2019-08-02 17:38:31,0
ucxPzgsXe-xYKE9rblmFQQ,ndZ7YKBQGUJJ8RnOX6ca4w,Check out the groupon... the prices are good but the groupon makes it great!,2019-08-04 16:55:26,0
G3PMw0awjD0uiTrmqDtwWg,yFrOuce72KhvW0LpU5FY6A,Do not waste you time and money here!,2017-05-26 23:44:20,0
SPuzzZ0VZ1yyD3s9ObLnaw,O888TgG49aEsY7DsgZrckg,Marcus is the best waiter !!,2017-07-16 00:06:44,0
UYjrcERZkGi8IddYuQCSeQ,uHl5Eho9P0NPTnH4tKtN3w,Limited choices for vegetarians but reasonably priced!,2013-04-19 19:04:51,0
NFeNXGbZWRCe6qMEppNdRw,a-dPw0ISYHoxMmWgd4mK-g,Friendly energetic staff!,2014-09-07 18:46:14,0
h3KpLypa9SZEw2ydFNC19Q,gD-MhWOJt8aTfs2KeS_eDA,thanks to the cute photographer who helped me make a gametime decision,2016-01-23 15:33:16,0
T0nZCv1bHAVMJDjxZeHZPQ,wVrJOXjRrPKIfZbNnrl3ow,Broccoli rolls for sho!,2011-02-21 02:21:54,0
cr9SEw84c74IcV9kjBDaKA,yb2vAoH3E-R11yWmnT570w,Pibil tacos and a horchata... Yum.,2011-12-19 22:40:31,0
qjfMBIZpQT9DDtw_BWCopQ,l3wMnen794GzMvQc87A-NQ,9-2pm fri. And sat.,2015-03-20 02:11:33,0
cLpT9ZCzgr7H6BWqDRs2Og,pG3BViWKznBrEPlbV9wxPA,Hummm.....,2012-06-02 02:17:38,0
Kat1A81Oy_oyOAjn00_Wdw,kZ1q0K13tFYG_ZJrVvsJHA,"My fav place in Philly!! Great drinks, great food, great prices! Must have crab tacos and rock shrimp tempura.",2012-08-25 17:34:30,0
d4kYl-9EXv-Gks5Vr-95yg,jeiV-bDLPmo0AhBZGF8v4w,The food is amazing.,2014-02-12 03:27:37,0
owRJSf6XpxG0d9vBl04uAQ,rDg7qsQwE55xxJiU65_N7A,Happy Hour is only on wine & beer. No more food on HH menu!,2015-08-28 22:11:29,0
cU-Z8K3TNM019C-62GtwIw,SIpQr5knFb3i9F1-ykT_DA,$.30 charge to wrap a burger in paper to go? Hmmm.,2015-03-10 17:08:46,0
x7UU1bdc2INFrZFwp6yOPw,GLoP6o5UjGa3g-IP1L32JA,One of my favorite D&D'S,2012-11-30 02:51:54,0
hTAnTUL_uVEmpPKNb8ircA,xNd_x23g7wiGAjmm5HXfPA,I enjoy the positive attitude of the folks working here.,2013-07-27 16:43:51,0
1BITk6O4o8HuyYLAqRNfwQ,iW7u_4OfQtviiBqB7X8QOA,Grand opening 12/10/2015!!!,2015-12-06 21:35:43,0
ixTCchG-kZXN_q5wACG5XQ,xTgXmtYAoH2YqHqkqdD5xw,Good pizza and good service. Friendly staff.         What else to say. It's pizza.,2021-03-27 01:09:45,0
iJdknUsOPUDA2BTfTVE1Hg,iBnj2wBO5-3moZ7corhp-w,Eating at the cup.,2010-11-13 20:52:55,0
m4hU1am0NHVBlGmcQJ1rMg,bwgK5d9oT2sUcvyBOsTREQ,"Sky Cafe has changed! Big upgrade in their physical space, with a direct opening to the Wing Phat Plaza parking lot instead of a strip mall maze.",2020-01-15 19:04:43,0
c-7z4kQjlzd_Lp9iMCkHqw,kZ1q0K13tFYG_ZJrVvsJHA,Delicious food for good prices,2016-02-26 22:32:59,0
7mDBtDjCnoYHn9XtyXiq0A,4uZUHjSonatwt-02yqJp6w,Try the omelette with broccoli and mozzarella. It's delicious!,2015-04-28 18:01:59,0
ld0AperBXk1h6UbqmM80zw,pG3BViWKznBrEPlbV9wxPA,Meatballs..as app..salad with pears and greens with Salmon... ahh,2013-04-13 21:18:33,0
H0N7D8PvP2_9uFrimAgZeg,qgckkToxEcYOTDza3FnebA,Love it!!!,2013-01-18 23:11:27,0
lM-G53d14KAM7S2L8Mo2oQ,9-1C7wFYA53uxXXYTYCbKw,any drink with espresso comes out watery!,2016-09-29 23:26:02,0
eGMs4ewahY3Neu5y71FYdw,1Vl6Rg52SvXYqEcc-I0I2g,Good shrimp tempura and specialty rolls,2018-09-24 12:53:33,0
_b7sWPWtHFHMrIaq_4PCHQ,kZ1q0K13tFYG_ZJrVvsJHA,Edamame dumplings and pork bao buns are a must.,2014-10-21 12:23:04,0
l2e3OQcWkDdulMScgZmbRw,gYN84c257d58tn1wdSzmBg,Very new Walmart. Clean. Above average service.  Good parking and access,2017-11-11 05:14:01,0
Ttn1RtATzZBtWsx6MoPGqQ,zXgksmhdzgL4Xx5FylbP3w,Fabulous draft beer selection!,2017-12-04 00:17:13,0
DUQhDFhbaBavVSGIoRCM4w,HddE1bPVuTas6hACmHVcUQ,Now carrying Eyes Lips Face cosmetics!,2015-07-23 17:54:11,0
nnImk681KaRqUVHlSfZjGQ,vVVoGQF9WEZPpAUkbgoTDw,Volcano Roll most popular roll here.,2010-10-20 23:31:37,0
Ilzr1--o0s_1M2J3UoCqpQ,MAIfD4kJDCydgoD1l2b_vw,Dog friendly. Awesome wine and beet. Cool friendly people .,2013-04-13 01:07:11,0
xYxXPMI-pIxTPH0geHXRzw,rDg7qsQwE55xxJiU65_N7A,Peanut Butter Crunch -- yummy,2013-12-16 19:52:20,0
2wOmtZXMCboicF7KyK7IaQ,YFC7YwnHb_VlnJ_M7sYlLg,"They always have some type of shot special, always ask the bartender and they got you",2016-11-19 06:03:09,0
hk6B1ZdzI62jMGo6e2IuuA,xHnhvYWbzfnTgvX8vJdH6g,Go to dmv.pa.gov and try to do what you can online.. otherwise you are in for a long wait!,2019-03-05 19:41:35,0
iufxZZ67gm68hoc95nZCww,aDnMMEmY7gm_oPIlweKHTQ,Everything is made to order which is great for those who have dietary restrictions.,2016-04-27 21:46:13,0
Ig2ttf1xX2Ihlm0nsykaTw,yb2vAoH3E-R11yWmnT570w,Best guak ever!,2012-09-07 02:57:30,0
R_ge--Kz3jRuJ_dQmyTgHg,WhG8ilHPeqPq9k6vTiiHbg,This location doesn't have milkshakes on the menu.,2017-04-12 17:14:49,0
X1qPn_PwyFrwOD9_zKJ2JA,EwWcloIMj8zflH5Dc16-nw,Quite good sushi lunch after a morning of biking about with errands and thinking about the job that I have applied for.,2012-08-20 20:12:01,0
3L38ANdK969R4QpRVoJqtw,RS1IwGcd4zr4zfol3KJp9A,Dinner with dear wife!,2012-07-10 02:10:37,0
7zidEZXLZ1EL3sOMrAxDUA,UrSj-PThC681ei_iIAAwMA,Patio is no longer a place to watch and listen to a game.,2013-07-26 14:46:53,0
CJXkxjoV4VbJ3fagz2ZnqQ,JmzNw0WCPmZPZdq5nx9brg,Nachos are awesome! Key Lime Pie martini is delicious! Great atmosphere for friends and casual dates!,2011-12-08 23:32:13,0
1xKvjjeN2ccuZExeN07bRQ,3fOFPhFMwtdtFBSB4om2vQ,Please look at the reviews that Yelp deems not reviews.  There's a strong pattern with these non-yelp-classified as not reviews- they're worth reading.,2014-11-02 19:59:33,1
89DWFohCWCJrFoSqnUGsmg,qKt9X3OIG4vBnjQ9YokQhg,"You can sub out the patty on any burger with a garden patty. And you can change the bread... I always get the Stampede burger, veggie sub, with jalapeños, on an onion roll.",2015-06-15 01:46:09,1
tat7n8XnUBvZYFeB0FSzvg,pXxYdmtrWY_gl7ezGFyM_g,Great salsa,2012-07-17 16:29:55,0
EMMKdK1cGrLSo08wgSYHJQ,BAaU9XVWHtSYU16BxdZERw,Security no hassle. Lots of standing room!,2012-09-29 23:51:51,0
6s5whJLSvZFIF0Am4RyjUg,dL0GYNilzv_esQ6GD5Vcqw,"Open 24/7 and good hoagies, smoothies, barista coffee, etc",2013-05-08 16:21:46,0
O818NBJb65Rrsbi0VsfzcQ,bq0n3CQy1CkE_WUe76zQvg,Perfect spot for good & fresh (yet inexpensive) takeout.,2014-10-26 21:06:45,0
xdkx63imwc15NgBBtI2bnQ,Ndbsg_M1P_KyI0uMWA89uA,Great place,2014-06-14 18:24:42,0
VN3HUv_KRZj-56lb8VyKvg,_XqG090bh8QAELm4GvN4iQ,"Used to be the best hoagies in Philly. Now, after new owners took over, it is inedible. Now catering to the ""welfare crowd.""",2013-03-14 17:04:39,0
AZyRr8nAo17aGlnPCN_3xQ,UnqMg3e3qgCvEYW0E4RUYQ,Salmon sandwich is awesome. Beer is expensive.,2013-04-24 21:01:35,0
RwPKUrc0ae54hV1DWU1MsQ,ysO6c4ylOy6-yhIuF84fgg,Very classy bar,2012-11-30 22:43:42,0
WFXqCsd97UsXcE8K_uQ4_Q,Mbw4k4aj1ce5Gy0c51LLAw,trainers are bigger left eye larrys than the dudes working out. DESPISE DESPISE DESPISE,2012-05-04 23:36:30,0
zoGE1LBC3NZlGkNNFPEDxA,aaejo7h9TLZCB1nnn9qaOw,"They have wifi here. I don't know about you, but I personally consider this fabulously useful...",2015-03-27 02:23:47,0
t-nB38eHbeFuabXBdJMwvg,vtuKVBsTaj03nYqldAu-ng,"The folks here are so helpful.  Also, no one gave me the stink eye for taking a hella long time to try out the couch I bought.",2014-01-19 03:00:20,0
UWno3Mrt2OwS1OEPFNYdhQ,nF5QByCz21MY0KLtSoB5KA,Chicken Parmesan was tasty.,2013-05-05 17:00:59,0
